id,umsatz
1808011,139.514
1808021,140.2308
1808031,137.72662
1808041,131.22426
1808051,122.3608
1808061,140.61896
1808071,148.74329
1808081,146.57088
1808091,142.17157
1808101,130.30664
1808111,121.20066
1808121,118.38742
1808131,143.23135
1808141,142.645
1808151,141.10199
1808161,143.26599
1808171,135.94029
1808181,129.48949
1808191,124.187195
1808201,138.17265
1808211,138.17424
1808221,146.36324
1808231,140.88687
1808241,131.51024
1808251,120.15923
1808261,115.298485
1808271,135.3028
1808281,138.05977
1808291,139.02362
1808301,133.73093
1808311,132.67824
1809011,117.01321
1809021,104.71087
1809031,133.3548
1809041,130.176
1809051,129.15535
1809061,128.57489
1809071,127.899254
1809081,111.669586
1809091,102.28138
1809101,133.40508
1809111,128.3243
1809121,122.57488
1809131,123.60868
1809141,123.855736
1809151,112.45939
1809161,105.13581
1809171,118.918976
1809181,117.645
1809191,117.642166
1809201,118.411446
1809211,124.35251
1809221,116.400085
1809231,108.42348
1809241,114.63409
1809251,116.32117
1809261,126.36905
1809271,129.50194
1809281,121.42537
1809291,119.865
1809301,114.16714
1810011,123.763405
1810021,123.54824
1810031,123.58973
1810041,131.1838
1810051,128.63187
1810061,116.28599
1810071,102.28971
1810081,129.32437
1810091,128.05142
1810101,129.7596
1810111,134.81258
1810121,136.21327
1810131,120.034676
1810141,111.93891
1810151,140.11145
1810161,141.39627
1810171,140.39848
1810181,121.818665
1810191,119.333824
1810201,120.4495
1810211,113.42115
1810221,119.96661
1810231,130.50397
1810241,119.308365
1810251,125.55115
1810261,125.719284
1810271,118.56835
1810281,108.060135
1810291,121.10616
1810301,125.117455
1811011,115.93586
1811021,118.0293
1811031,102.85249
1811041,102.02682
1811051,117.53576
1811061,113.587555
1811071,114.549385
1811081,117.33492
1811091,116.21173
1811101,116.34659
1811111,110.497925
1811121,119.60978
1811131,118.60703
1811141,111.615005
1811151,113.32888
1811161,112.34248
1811171,105.67577
1811181,106.38418
1811191,113.69602
1811201,112.08602
1811211,109.67167
1811221,110.43526
1811231,112.55306
1811241,111.46267
1811251,110.08083
1811261,114.38715
1811271,111.2149
1811281,112.206825
1811291,118.27624
1811301,122.28736
1812011,104.9548
1812021,98.231995
1812031,116.04533
1812041,102.43256
1812051,100.49102
1812061,106.85592
1812071,114.59164
1812081,109.34942
1812091,101.33047
1812101,103.62475
1812111,104.08665
1812121,104.08288
1812131,104.85411
1812141,106.378426
1812151,103.229576
1812161,96.83181
1812171,100.44264
1812181,105.62437
1812191,107.10251
1812201,109.77837
1812211,113.99561
1812221,110.2538
1812231,106.96645
1812241,106.531364
1812271,117.85203
1812281,121.25094
1812291,118.88525
1812301,108.26071
1812311,151.20914
1901021,105.19684
1901031,101.4325
1901041,103.13461
1901051,100.88761
1901061,93.06874
1901071,103.839714
1901081,103.160965
1901091,103.47151
1901101,101.55037
1901111,105.09297
1901121,103.52563
1901131,99.60943
1901141,102.115814
1901151,105.61073
1901161,105.72155
1901171,105.53325
1901181,103.590324
1901191,101.50367
1901201,90.50665
1901211,101.68402
1901221,101.15428
1901231,99.5107
1901241,101.86832
1901251,108.966515
1901261,110.31668
1901271,106.140114
1901281,106.544044
1901291,108.52597
1901301,111.42291
1901311,111.35308
1902011,99.15827
1902021,98.04427
1902031,87.15532
1902041,101.99599
1902051,102.86404
1902061,102.11217
1902071,103.60249
1902081,104.20533
1902091,103.03295
1902101,95.65197
1902111,104.25097
1902121,102.37679
1902131,103.92428
1902141,105.26104
1902151,108.543785
1902161,105.19015
1902171,99.686134
1902181,109.30925
1902191,106.53339
1902201,106.97394
1902211,109.26916
1902221,107.067604
1902231,107.897255
1902241,100.1175
1902251,110.16821
1902261,111.005135
1902271,113.31481
1902281,114.1946
1903011,102.623436
1903021,99.62691
1903031,93.47529
1903041,105.11179
1903051,104.25025
1903061,103.82383
1903071,105.94919
1903081,106.4089
1903091,102.59504
1903101,94.85807
1903111,100.034996
1903121,102.45775
1903131,104.15936
1903141,105.24702
1903151,109.28676
1903161,104.573494
1903171,99.1507
1903181,105.73281
1903191,103.12772
1903211,111.58281
1903221,112.2445
1903231,110.88549
1903241,101.87422
1903251,106.946266
1903261,109.876854
1903271,113.682495
1903281,115.18336
1903291,118.422035
1903301,114.82239
1903311,101.75317
1904011,113.22003
1904021,118.13983
1904041,118.32108
1904051,115.19767
1904061,110.455444
1904071,100.81501
1904081,113.284004
1904091,108.418816
1904101,107.84362
1904111,108.37975
1904121,108.81723
1904131,107.36049
1904141,103.44413
1904151,109.25924
1904161,111.01821
1904171,116.08087
1904181,118.93057
1904201,113.374016
1904211,109.36146
1904221,124.688805
1904231,121.89572
1904241,126.45734
1904251,130.34586
1904261,131.67273
1904271,122.26304
1904281,112.265785
1904291,123.68507
1904301,130.08533
1905021,114.23795
1905031,109.76339
1905041,105.534904
1905051,102.09846
1905061,114.94691
1905071,110.54298
1905081,118.75403
1905091,121.1374
